instruction,price,side,qty,time
cancel,10329,,,1685341454
cancel,17216,,,1685341454
cancel,19080,,,1685341454
cancel,24999,,,1685341454
newOrder,17216,0,13138,1685341477
newOrder,19080,1,13138,1685341477
newOrder,10330,0,45314,1685341477
newOrder,24999,1,45314,1685341477
cancel,10330,,,1685342054
cancel,17216,,,1685342054
cancel,19080,,,1685342054
cancel,24999,,,1685342054
newOrder,17216,0,13123,1685342077
newOrder,19080,1,13123,1685342077
newOrder,10329,0,36529,1685342077
newOrder,24957,1,36529,1685342077
cancel,10329,,,1685342655
cancel,17216,,,1685342655
cancel,19080,,,1685342655
cancel,24957,,,1685342655
newOrder,17216,0,13119,1685342678
newOrder,19080,1,13119,1685342678
newOrder,10329,0,45349,1685342678
newOrder,24999,1,45349,1685342678
cancel,10329,,,1685343255
cancel,17216,,,1685343255
cancel,19080,,,1685343255
cancel,24999,,,1685343255
newOrder,17216,0,13110,1685343277
newOrder,19080,1,13110,1685343277
newOrder,12302,0,15395,1685343277
newOrder,24957,1,15395,1685343277
cancel,12302,,,1685343854
cancel,17216,,,1685343854
cancel,19080,,,1685343854
cancel,24957,,,1685343854
newOrder,17215,0,13102,1685343877
newOrder,19080,1,13102,1685343877
newOrder,12302,0,26454,1685343877
newOrder,24957,1,26454,1685343877
cancel,12302,,,1685344454
cancel,17215,,,1685344454
cancel,19080,,,1685344454
cancel,24957,,,1685344454
newOrder,17214,0,13086,1685344477
newOrder,19080,1,13086,1685344477
newOrder,10329,0,67888,1685344477
newOrder,24999,1,67888,1685344477
cancel,10329,,,1685345056
cancel,17214,,,1685345056
cancel,19080,,,1685345056
cancel,24999,,,1685345056
newOrder,17214,0,13078,1685345078
newOrder,19080,1,13078,1685345078
newOrder,12162,0,31509,1685345078
newOrder,24957,1,31509,1685345078
cancel,12162,,,1685345654
cancel,17214,,,1685345654
cancel,19080,,,1685345654
cancel,24957,,,1685345654
newOrder,17214,0,13069,1685345678
newOrder,19080,1,13069,1685345678
newOrder,12162,0,31821,1685345678
newOrder,24957,1,31821,1685345678
cancel,12162,,,1685346255
cancel,17214,,,1685346255
cancel,19080,,,1685346255
cancel,24957,,,1685346255
newOrder,17213,0,13056,1685346278
newOrder,19080,1,13056,1685346278
newOrder,10328,0,52850,1685346278
newOrder,24999,1,52850,1685346278
cancel,10328,,,1685346854
cancel,17213,,,1685346854
cancel,19080,,,1685346854
cancel,24999,,,1685346854
newOrder,17214,0,13050,1685346878
newOrder,19080,1,13050,1685346878
newOrder,12302,0,18907,1685346878
newOrder,24957,1,18907,1685346878
cancel,12302,,,1685347454
cancel,17214,,,1685347454
cancel,19080,,,1685347454
cancel,24957,,,1685347454
newOrder,17214,0,13045,1685347477
newOrder,19080,1,13045,1685347477
newOrder,10328,0,38993,1685347477
newOrder,24999,1,38993,1685347477
cancel,10328,,,1685348055
cancel,17214,,,1685348055
cancel,19080,,,1685348055
cancel,24999,,,1685348055
newOrder,17214,0,13041,1685348076
newOrder,19080,1,13041,1685348076
newOrder,15101,0,13558,1685348076
newOrder,24957,1,13558,1685348076
cancel,15101,,,1685348654
cancel,17214,,,1685348654
cancel,19080,,,1685348654
cancel,24957,,,1685348654
newOrder,17215,0,13041,1685348679
newOrder,19080,1,13041,1685348679
newOrder,10329,0,69684,1685348679
newOrder,24999,1,69684,1685348679
cancel,10329,,,1685349254
cancel,17215,,,1685349254
cancel,19080,,,1685349254
cancel,24999,,,1685349254
newOrder,17194,0,12824,1685349277
newOrder,19080,1,12824,1685349277
newOrder,10316,0,42862,1685349277
newOrder,24999,1,42862,1685349277
cancel,10316,,,1685349854
cancel,17194,,,1685349854
cancel,19080,,,1685349854
cancel,24999,,,1685349854
newOrder,17193,0,12805,1685349877
newOrder,19080,1,12805,1685349877
newOrder,15111,0,10670,1685349877
cancel,15111,,,1685350454
cancel,17193,,,1685350454
cancel,19080,,,1685350454
newOrder,17193,0,12801,1685350480
newOrder,19080,1,12801,1685350480
newOrder,12302,0,18721,1685350480
newOrder,24957,1,18721,1685350480
cancel,12302,,,1685351054
cancel,17193,,,1685351054
cancel,19080,,,1685351054
cancel,24957,,,1685351054
newOrder,17193,0,12791,1685351077
newOrder,19080,1,12791,1685351077
newOrder,10316,0,41390,1685351077
newOrder,24999,1,41390,1685351077
cancel,10316,,,1685351654
cancel,17193,,,1685351654
cancel,19080,,,1685351654
cancel,24999,,,1685351654
newOrder,17193,0,12789,1685351678
newOrder,19080,1,12789,1685351678
newOrder,12302,0,23961,1685351678
newOrder,24957,1,23961,1685351678
cancel,12302,,,1685352254
cancel,17193,,,1685352254
cancel,19080,,,1685352254
cancel,24957,,,1685352254
newOrder,17191,0,12758,1685352278
newOrder,19080,1,12758,1685352278
newOrder,10315,0,64442,1685352278
newOrder,24999,1,64442,1685352278
cancel,10315,,,1685352855
cancel,17191,,,1685352855
cancel,19080,,,1685352855
cancel,24999,,,1685352855
newOrder,17191,0,12751,1685352880
newOrder,19080,1,12751,1685352880
newOrder,12302,0,26428,1685352880
newOrder,24957,1,26428,1685352880
cancel,12302,,,1685353455
cancel,17191,,,1685353455
cancel,19080,,,1685353455
cancel,24957,,,1685353455
newOrder,17190,0,12736,1685353477
newOrder,19080,1,12736,1685353477
newOrder,10314,0,65006,1685353477
newOrder,24999,1,65006,1685353477
cancel,10314,,,1685354054
cancel,17190,,,1685354054
cancel,19080,,,1685354054
cancel,24999,,,1685354054
newOrder,17205,0,12875,1685354077
newOrder,19080,1,12875,1685354077
newOrder,15111,0,13036,1685354077
newOrder,21899,1,13036,1685354077
cancel,15111,,,1685354654
cancel,17205,,,1685354654
cancel,19080,,,1685354654
cancel,21899,,,1685354654
newOrder,17203,0,12850,1685354679
newOrder,19080,1,12850,1685354679
newOrder,12013,0,32293,1685354679
newOrder,24957,1,32293,1685354679
cancel,12013,,,1685355254
cancel,17203,,,1685355254
cancel,19080,,,1685355254
cancel,24957,,,1685355254
newOrder,17204,0,12851,1685355276
newOrder,19080,1,12851,1685355276
newOrder,10322,0,66664,1685355276
newOrder,24999,1,66664,1685355276
cancel,10322,,,1685355854
cancel,17204,,,1685355854
cancel,19080,,,1685355854
cancel,24999,,,1685355854
newOrder,17204,0,12843,1685355878
newOrder,19080,1,12843,1685355878
newOrder,10322,0,57744,1685355878
newOrder,24999,1,57744,1685355878
cancel,10322,,,1685356455
cancel,17204,,,1685356455
cancel,19080,,,1685356455
cancel,24999,,,1685356455
newOrder,17208,0,12878,1685356478
newOrder,19080,1,12878,1685356478
newOrder,10325,0,47080,1685356478
newOrder,24999,1,47080,1685356478
cancel,10325,,,1685357055
cancel,17208,,,1685357055
cancel,19080,,,1685357055
cancel,24999,,,1685357055
newOrder,17210,0,12889,1685357078
newOrder,19080,1,12889,1685357078
newOrder,12302,0,16346,1685357078
newOrder,24957,1,16346,1685357078
cancel,12302,,,1685357654
cancel,17210,,,1685357654
cancel,19080,,,1685357654
cancel,24957,,,1685357654
newOrder,17210,0,12883,1685357676
newOrder,19080,1,12883,1685357676
newOrder,12162,0,30144,1685357676
newOrder,24957,1,30144,1685357676
cancel,12162,,,1685358254
cancel,17210,,,1685358254
cancel,19080,,,1685358254
cancel,24957,,,1685358254
newOrder,17210,0,12875,1685358278
newOrder,19080,1,12875,1685358278
newOrder,12302,0,16051,1685358278
newOrder,24957,1,16051,1685358278
cancel,12302,,,1685358854
cancel,17210,,,1685358854
cancel,19080,,,1685358854
cancel,24957,,,1685358854
newOrder,17210,0,12866,1685358880
newOrder,19080,1,12866,1685358880
newOrder,10326,0,68601,1685358880
newOrder,24999,1,68601,1685358880
cancel,10326,,,1685359454
cancel,17210,,,1685359454
cancel,19080,,,1685359454
cancel,24999,,,1685359454
newOrder,17209,0,12850,1685359478
newOrder,19080,1,12850,1685359478
newOrder,10325,0,46395,1685359478
newOrder,24999,1,46395,1685359478
cancel,10325,,,1685360054
cancel,17209,,,1685360054
cancel,19080,,,1685360054
cancel,24999,,,1685360054
newOrder,17210,0,12849,1685360076
newOrder,19080,1,12849,1685360076
newOrder,15111,0,8318,1685360076
cancel,15111,,,1685360655
cancel,17210,,,1685360655
cancel,19080,,,1685360655
newOrder,17209,0,12832,1685360677
newOrder,19080,1,12832,1685360677
newOrder,12302,0,19159,1685360677
newOrder,24957,1,19159,1685360677
cancel,12302,,,1685361255
cancel,17209,,,1685361255
cancel,19080,,,1685361255
cancel,24957,,,1685361255
newOrder,17209,0,12823,1685361277
newOrder,19080,1,12823,1685361277
newOrder,10325,0,36129,1685361277
newOrder,24957,1,36129,1685361277
cancel,10325,,,1685361854
cancel,17209,,,1685361854
cancel,19080,,,1685361854
cancel,24957,,,1685361854
newOrder,17209,0,12814,1685361877
newOrder,19080,1,12814,1685361877
newOrder,10325,0,54087,1685361877
newOrder,24999,1,54087,1685361877
